Status,URL,Encoded URL,Error Message
200,"https://studyleo.com/bg/antalya-bilim-universitet-programi","https://studyleo.com/bg/antalya-bilim-universitet-programi",""
200,"https://studyleo.com/bg/universiteti-v-antaliya","https://studyleo.com/bg/universiteti-v-antaliya",""
200,"https://studyleo.com/bg/архитектурно-образование-в-турция","https://studyleo.com/bg/%D0%B0%D1%80%D1%85%D0%B8%D1%82%D0%B5%D0%BA%D1%82%D1%83%D1%80%D0%BD%D0%BE-%D0%BE%D0%B1%D1%80%D0%B0%D0%B7%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D0%B5-%D0%B2-%D1%82%D1%83%D1%80%D1%86%D0%B8%D1%8F",""
200,"https://studyleo.com/bg/архитектура-в-анкары-турция","https://studyleo.com/bg/%D0%B0%D1%80%D1%85%D0%B8%D1%82%D0%B5%D0%BA%D1%82%D1%83%D1%80%D0%B0-%D0%B2-%D0%B0%D0%BD%D0%BA%D0%B0%D1%80%D1%8B-%D1%82%D1%83%D1%80%D1%86%D0%B8%D1%8F",""
200,"https://studyleo.com/bg/архитектура-в-бурса-турция","https://studyleo.com/bg/%D0%B0%D1%80%D1%85%D0%B8%D1%82%D0%B5%D0%BA%D1%82%D1%83%D1%80%D0%B0-%D0%B2-%D0%B1%D1%83%D1%80%D1%81%D0%B0-%D1%82%D1%83%D1%80%D1%86%D0%B8%D1%8F",""
200,"https://studyleo.com/bg/архитектура-в-газиантеп-турция","https://studyleo.com/bg/%D0%B0%D1%80%D1%85%D0%B8%D1%82%D0%B5%D0%BA%D1%82%D1%83%D1%80%D0%B0-%D0%B2-%D0%B3%D0%B0%D0%B7%D0%B8%D0%B0%D0%BD%D1%82%D0%B5%D0%BF-%D1%82%D1%83%D1%80%D1%86%D0%B8%D1%8F",""
200,"https://studyleo.com/bg/архитектура-в-станбул-турция","https://studyleo.com/bg/%D0%B0%D1%80%D1%85%D0%B8%D1%82%D0%B5%D0%BA%D1%82%D1%83%D1%80%D0%B0-%D0%B2-%D1%81%D1%82%D0%B0%D0%BD%D0%B1%D1%83%D0%BB-%D1%82%D1%83%D1%80%D1%86%D0%B8%D1%8F",""
200,"https://studyleo.com/bg/архитектура-в-измир-турция","https://studyleo.com/bg/%D0%B0%D1%80%D1%85%D0%B8%D1%82%D0%B5%D0%BA%D1%82%D1%83%D1%80%D0%B0-%D0%B2-%D0%B8%D0%B7%D0%BC%D0%B8%D1%80-%D1%82%D1%83%D1%80%D1%86%D0%B8%D1%8F",""
200,"https://studyleo.com/bg/архитектура-в-кајсери-тиурция","https://studyleo.com/bg/%D0%B0%D1%80%D1%85%D0%B8%D1%82%D0%B5%D0%BA%D1%82%D1%83%D1%80%D0%B0-%D0%B2-%D0%BA%D0%B0%D1%98%D1%81%D0%B5%D1%80%D0%B8-%D1%82%D0%B8%D1%83%D1%80%D1%86%D0%B8%D1%8F",""
200,"https://studyleo.com/bg/архитектура-в-коджаели-трурция","https://studyleo.com/bg/%D0%B0%D1%80%D1%85%D0%B8%D1%82%D0%B5%D0%BA%D1%82%D1%83%D1%80%D0%B0-%D0%B2-%D0%BA%D0%BE%D0%B4%D0%B6%D0%B0%D0%B5%D0%BB%D0%B8-%D1%82%D1%80%D1%83%D1%80%D1%86%D0%B8%D1%8F",""
200,"https://studyleo.com/bg/изкуствен-интелект-инженерство-образование-в-турция","https://studyleo.com/bg/%D0%B8%D0%B7%D0%BA%D1%83%D1%81%D1%82%D0%B2%D0%B5%D0%BD-%D0%B8%D0%BD%D1%82%D0%B5%D0%BB%D0%B5%D0%BA%D1%82-%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5%D1%80%D1%81%D1%82%D0%B2%D0%BE-%D0%BE%D0%B1%D1%80%D0%B0%D0%B7%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D0%B5-%D0%B2-%D1%82%D1%83%D1%80%D1%86%D0%B8%D1%8F",""
200,"https://studyleo.com/bg/асоциирано-степен-в-аланя-на-турски","https://studyleo.com/bg/%D0%B0%D1%81%D0%BE%D1%86%D0%B8%D0%B8%D1%80%D0%B0%D0%BD%D0%BE-%D1%81%D1%82%D0%B5%D0%BF%D0%B5%D0%BD-%D0%B2-%D0%B0%D0%BB%D0%B0%D0%BD%D1%8F-%D0%BD%D0%B0-%D1%82%D1%83%D1%80%D1%81%D0%BA%D0%B8",""
200,"https://studyleo.com/bg/асоциирана-степен-в-анккара-на-турски","https://studyleo.com/bg/%D0%B0%D1%81%D0%BE%D1%86%D0%B8%D0%B8%D1%80%D0%B0%D0%BD%D0%B0-%D1%81%D1%82%D0%B5%D0%BF%D0%B5%D0%BD-%D0%B2-%D0%B0%D0%BD%D0%BA%D0%BA%D0%B0%D1%80%D0%B0-%D0%BD%D0%B0-%D1%82%D1%83%D1%80%D1%81%D0%BA%D0%B8",""
200,"https://studyleo.com/bg/асоциирана-степен-в-antaliya-на-турски","https://studyleo.com/bg/%D0%B0%D1%81%D0%BE%D1%86%D0%B8%D0%B8%D1%80%D0%B0%D0%BD%D0%B0-%D1%81%D1%82%D0%B5%D0%BF%D0%B5%D0%BD-%D0%B2-antaliya-%D0%BD%D0%B0-%D1%82%D1%83%D1%80%D1%81%D0%BA%D0%B8",""
200,"https://studyleo.com/bg/асоциирано-степен-в-истамбул-за-30-английски","https://studyleo.com/bg/%D0%B0%D1%81%D0%BE%D1%86%D0%B8%D0%B8%D1%80%D0%B0%D0%BD%D0%BE-%D1%81%D1%82%D0%B5%D0%BF%D0%B5%D0%BD-%D0%B2-%D0%B8%D1%81%D1%82%D0%B0%D0%BC%D0%B1%D1%83%D0%BB-%D0%B7%D0%B0-30-%D0%B0%D0%BD%D0%B3%D0%BB%D0%B8%D0%B9%D1%81%D0%BA%D0%B8",""
200,"https://studyleo.com/bg/асоциативна-степен-в-станбул-на-английски","https://studyleo.com/bg/%D0%B0%D1%81%D0%BE%D1%86%D0%B8%D0%B0%D1%82%D0%B8%D0%B2%D0%BD%D0%B0-%D1%81%D1%82%D0%B5%D0%BF%D0%B5%D0%BD-%D0%B2-%D1%81%D1%82%D0%B0%D0%BD%D0%B1%D1%83%D0%BB-%D0%BD%D0%B0-%D0%B0%D0%BD%D0%B3%D0%BB%D0%B8%D0%B9%D1%81%D0%BA%D0%B8",""
200,"https://studyleo.com/bg/асоциирана-степен-в-истанбул-на-турски","https://studyleo.com/bg/%D0%B0%D1%81%D0%BE%D1%86%D0%B8%D0%B8%D1%80%D0%B0%D0%BD%D0%B0-%D1%81%D1%82%D0%B5%D0%BF%D0%B5%D0%BD-%D0%B2-%D0%B8%D1%81%D1%82%D0%B0%D0%BD%D0%B1%D1%83%D0%BB-%D0%BD%D0%B0-%D1%82%D1%83%D1%80%D1%81%D0%BA%D0%B8",""
